id,transaction_id,customer_id,transaction_amount,transaction_type,location,device_type,account_balance,transaction_time,is_fraud
3749,3a8ec080-74ad-48fb-94da-90905c5afa79,CUST4567,58442.3,Online Transfer,Hyderabad,Mobile,285079.0,2026-04-09 09:20:50,0
3750,c4ee8978-86c9-4e7f-9cd0-52b1fd5b96fc,CUST4872,118771.0,Card Payment,Delhi,Mobile,40628.9,2026-05-06 13:06:23,1
3751,f327f4db-0ad0-4c7f-9855-683b3161e418,CUST3059,129728.0,POS Payment,Chennai,Desktop,3334.53,2026-06-03 04:43:56,1
3752,6982cae2-676b-441f-9305-16e5e9b01496,CUST3820,137314.0,Online Transfer,Kolkata,Mobile,41023.3,2026-03-31 02:05:25,1
3753,9b328f8e-bea6-4caf-a41e-d35f31837dbc,CUST1746,149353.0,POS Payment,Hyderabad,Tablet,2535.8,2026-04-06 14:42:36,1
3754,28846c50-4ea1-4e97-8fa5-1c12268dfbe1,CUST7932,79325.0,POS Payment,Hyderabad,Tablet,160655.0,2026-03-28 16:33:37,0
3755,399af921-2c99-4688-ae14-08e0c89321c7,CUST7107,25312.6,Online Transfer,Chennai,Tablet,4494.87,2026-05-07 12:32:07,1
3756,860a86b6-3c27-4bac-b097-c4d9ba72e20e,CUST7577,6418.14,UPI Payment,Hyderabad,Desktop,150209.0,2026-04-12 05:32:47,0
3757,c99ef4be-e656-4f04-bfda-653ea82ead74,CUST8547,24255.1,UPI Payment,Delhi,Mobile,224759.0,2026-05-20 06:00:06,0
3758,0ce8b164-34e4-4452-a5e5-3c86a59ba75b,CUST4940,79016.2,POS Payment,Chennai,Desktop,167416.0,2026-05-27 15:59:52,0
3759,2c6a8b66-2e9c-46c1-bbbb-69ba3a8446b3,CUST5738,149034.0,Online Transfer,Delhi,Mobile,108326.0,2026-04-21 14:43:40,1
3760,4bb651e6-2e29-4870-a7aa-b4fcef40294e,CUST7463,9976.83,ATM Withdrawal,Delhi,Mobile,26399.6,2026-05-23 11:57:01,0
3761,9f8f6926-7512-4485-a147-14c46eb94bbf,CUST6758,30250.8,UPI Payment,Pune,Desktop,167970.0,2026-06-05 17:23:22,0
3762,27d04d1e-2151-4dd9-8288-e4123df7194a,CUST6344,137709.0,Card Payment,Pune,Mobile,118962.0,2026-05-01 15:32:21,1
3763,7e668e01-6e8a-4112-b4b3-b24cb577128d,CUST4755,59449.5,Card Payment,Delhi,ATM,21812.8,2026-05-28 19:22:08,1
3764,a767f766-2dc9-4e0d-9cd5-1e0ff45a552e,CUST7969,47546.0,ATM Withdrawal,Kolkata,POS Machine,274558.0,2026-03-31 11:07:01,0
3765,446a1564-d5cf-4a63-93a9-79b971c7453a,CUST2935,94523.4,POS Payment,Bangalore,Tablet,242706.0,2026-05-06 18:50:34,1
3766,2e7b1ca7-6ce4-47fb-af99-9ee3dbd2d257,CUST6438,91919.9,POS Payment,Mumbai,Desktop,286496.0,2026-04-12 17:10:38,1
3767,1c25df71-3f40-4945-aef6-28cbe8554765,CUST8530,78275.5,ATM Withdrawal,Pune,ATM,215493.0,2026-05-12 01:23:25,0
3768,51e09aea-ea13-4d7c-a777-0c808139baa3,CUST4928,18970.6,Online Transfer,Bangalore,Tablet,249763.0,2026-05-16 07:36:55,0
3769,43155f94-cc4c-4082-96d2-8c5c8c4be036,CUST4312,87940.2,Card Payment,Pune,Tablet,258786.0,2026-03-14 21:06:58,0
3770,17a5dbc1-59b0-44f6-a7a8-78bbccb18920,CUST6939,31460.1,UPI Payment,Chennai,Desktop,51312.0,2026-04-10 06:28:58,0
3771,6ed8f749-3b4b-4d73-9f73-910fb0dd2d45,CUST5158,128559.0,Online Transfer,Mumbai,ATM,5168.76,2026-05-24 08:44:17,1
3772,5b6dd59a-b0ac-495d-a7ab-b513f869b2ef,CUST7009,60461.0,Online Transfer,Kolkata,POS Machine,289685.0,2026-06-07 22:45:42,0
3773,af25d07b-ea56-40fb-9e10-92ba2360ac12,CUST1588,541.63,POS Payment,Bangalore,Mobile,281554.0,2026-03-13 22:59:29,0
3774,892a414e-ec0c-4d4d-848c-b1871f601b23,CUST9463,43157.0,UPI Payment,Bangalore,POS Machine,50161.4,2026-04-26 04:18:34,1
3775,4d9ddbf1-c13f-4fcc-86e6-257178ef2875,CUST8832,87007.9,POS Payment,Bangalore,Desktop,119145.0,2026-05-14 02:25:17,0
3776,18305488-79d1-4eab-b502-8844611d39d4,CUST9518,36958.8,Online Transfer,Mumbai,Desktop,265795.0,2026-05-21 20:32:33,0
3777,81756a71-f550-45a2-81d4-fa4e95213663,CUST8844,30136.6,Card Payment,Bangalore,Mobile,103538.0,2026-06-08 19:42:35,0
3778,b94a8f2b-7796-4815-b94b-4ec2e3fb019f,CUST8369,55582.9,POS Payment,Mumbai,Desktop,221508.0,2026-04-27 18:54:36,0
3779,0ed14f85-90a7-41b8-9ec4-2b2fc7712c74,CUST8236,81047.8,Online Transfer,Bangalore,ATM,5616.68,2026-04-29 07:03:43,1
3780,aeec4ee7-3e07-4c03-8382-5cd403da012b,CUST6433,124203.0,Online Transfer,Kolkata,Desktop,133423.0,2026-04-22 14:05:56,1
3781,91ee61fd-2b72-44bc-a773-95ca0dd74a53,CUST8594,97175.9,Card Payment,Delhi,Mobile,77331.7,2026-05-11 07:55:45,1
3782,7fc76be3-eca9-4548-a28a-07e20a67d338,CUST1301,56264.6,Online Transfer,Delhi,Mobile,254240.0,2026-04-20 11:51:34,0
3783,6abe8c7f-e11b-45f8-b429-64e2b40556d6,CUST3161,43869.2,Card Payment,Bangalore,POS Machine,263688.0,2026-06-07 12:01:26,0
3784,1b5a9815-6cee-46e4-8b04-db57f691bda4,CUST9836,6634.26,Online Transfer,Delhi,POS Machine,290016.0,2026-05-12 08:18:07,0
3785,2fb38eb3-6ac1-4d69-8f9f-235be567e22b,CUST2410,62801.2,Card Payment,Kolkata,Mobile,38233.0,2026-05-01 19:55:40,1
3786,9f3af93c-51ae-4d17-86ae-584abded834d,CUST4927,75282.7,Online Transfer,Kolkata,ATM,140301.0,2026-05-10 04:13:43,0
3787,1d4eb9de-5b27-41bc-a8e6-2d70efd5af27,CUST6976,31850.1,Card Payment,Hyderabad,Mobile,33774.3,2026-03-20 22:22:26,0
3788,c7dd35ba-24cb-464d-94e7-deac704572b6,CUST2288,78988.8,Online Transfer,Kolkata,Mobile,56100.9,2026-05-08 20:12:52,1
3789,4a58b106-d389-41d8-998f-3a844a0cb408,CUST1251,49642.8,Card Payment,Kolkata,ATM,172439.0,2026-03-20 10:39:01,0
3790,b0ee19a9-e687-4103-b8c2-f4da6fc5c5a5,CUST1544,50964.8,ATM Withdrawal,Bangalore,Mobile,176284.0,2026-05-28 15:02:23,0
3791,3d710f03-ef6d-48c4-b03c-aeae165573d5,CUST7098,2052.46,Card Payment,Delhi,POS Machine,245575.0,2026-04-25 16:42:52,0
3792,1bbe0966-4559-475d-8bcf-25c89b0dfd70,CUST8893,44558.8,Card Payment,Bangalore,Mobile,41624.4,2026-05-21 04:59:41,1
3793,6a3dfab9-f123-4db4-993f-7330a73a4237,CUST3406,116186.0,POS Payment,Mumbai,ATM,18689.8,2026-05-04 11:13:26,1
3794,859dfb9e-b60b-4005-a3b5-4d7905513fe6,CUST4304,68205.5,Card Payment,Bangalore,Mobile,50013.9,2026-04-03 19:20:25,1
3795,4d86fd24-f57a-4ffa-8224-749bbd122d06,CUST9477,14393.9,Online Transfer,Kolkata,POS Machine,248007.0,2026-06-04 04:07:33,0
3796,1833f9cc-ce92-4ffd-844a-54533d012ab9,CUST4686,32630.1,UPI Payment,Chennai,Tablet,86751.2,2026-04-18 20:35:18,0
3797,c9dbc8e4-55d0-4403-81b5-1317ee2e5bf9,CUST7696,105438.0,POS Payment,Chennai,ATM,106124.0,2026-04-10 08:56:59,1
3798,c7a10e2b-1cbe-49ab-ad79-73bebb195297,CUST1816,21119.3,ATM Withdrawal,Mumbai,POS Machine,293644.0,2026-05-26 14:11:42,0
3799,42c6075f-e8a9-4961-b0bc-9833e2b71422,CUST6827,93154.3,Card Payment,Mumbai,Desktop,238467.0,2026-03-19 08:27:31,1
3800,cd2c3fac-587b-4a94-a232-c282ad704386,CUST3721,19202.8,Card Payment,Bangalore,Tablet,166405.0,2026-04-10 14:19:02,0
3801,31d8e4ba-e3f1-4166-b88a-65728facc13b,CUST2244,148001.0,ATM Withdrawal,Pune,ATM,218208.0,2026-05-29 11:25:24,1
3802,232ea2dd-1173-4f4b-ba99-d34b859daeeb,CUST7702,19472.5,ATM Withdrawal,Chennai,Tablet,189385.0,2026-04-03 06:10:03,0
3803,9d35ce15-53ce-4f48-8a30-146688fa743d,CUST6657,69165.1,Card Payment,Mumbai,ATM,210705.0,2026-03-23 05:38:50,0
3804,87d47f98-4c9a-40b4-9dd3-e2f3f82916be,CUST4848,78916.6,Online Transfer,Pune,Tablet,61083.9,2026-04-12 20:12:59,1
3805,82e9203e-6384-4ad9-977b-1260a9ff84fc,CUST6682,98073.6,POS Payment,Kolkata,Mobile,209598.0,2026-03-16 10:29:47,1
3806,f7067196-6c03-4b81-b469-0353ec33a451,CUST6049,62660.4,Card Payment,Chennai,Desktop,23490.6,2026-05-16 14:17:25,1
3807,39fe314c-7baf-47f2-a3e8-a6ebb7806ccd,CUST8270,138725.0,Card Payment,Pune,POS Machine,280107.0,2026-05-14 17:22:03,1
3808,9ae4c114-ba45-4971-a4d1-dbe58bfacd7f,CUST2942,14766.1,UPI Payment,Mumbai,POS Machine,280007.0,2026-04-04 11:08:10,0
3809,881cf14b-7d66-4f41-9551-ba39b3a0634b,CUST8374,74531.7,Card Payment,Delhi,ATM,83629.9,2026-05-04 05:43:04,0
3810,ea4daeaa-ccc0-4d50-8246-8c37c9ff7bab,CUST4818,81629.0,ATM Withdrawal,Chennai,POS Machine,297593.0,2026-05-31 00:26:51,0
3811,b00ad1a8-4914-42a9-8874-b003f52abbd4,CUST5652,49335.8,ATM Withdrawal,Pune,Mobile,117478.0,2026-04-02 15:10:27,0
3812,6beab3df-1c83-4c20-b6c0-82dac5f3cf67,CUST6339,81610.8,UPI Payment,Chennai,POS Machine,181988.0,2026-05-10 15:14:54,0
3813,3067924f-3fd3-4e64-883d-713292121979,CUST9776,35359.2,UPI Payment,Bangalore,ATM,169883.0,2026-04-16 19:12:27,0
3814,f97d50c2-ba78-4f71-972f-92a407a4d265,CUST4193,11755.7,Card Payment,Chennai,ATM,140667.0,2026-03-18 10:10:41,0
3815,9efc107d-ad49-43ca-8321-23c7bb841f29,CUST3076,56093.5,Online Transfer,Mumbai,Mobile,76258.1,2026-03-12 15:32:41,0
3816,b69f32dd-5cd3-4cd4-9385-d921fdbca073,CUST6343,50542.9,Card Payment,Pune,Tablet,187202.0,2026-04-21 09:57:24,0
3817,f9359f1d-5532-4ace-a0c3-5d172f66ead9,CUST2870,142630.0,Online Transfer,Hyderabad,Tablet,234196.0,2026-03-13 08:29:51,1
3818,8b358008-dad6-41f2-9062-663349b8c950,CUST7154,91589.0,ATM Withdrawal,Chennai,Desktop,111209.0,2026-03-12 00:22:33,1
3819,e6c4c334-1d3d-4440-b247-1d9238e53ab5,CUST6332,47079.9,ATM Withdrawal,Bangalore,ATM,43851.9,2026-06-02 06:29:48,1
3820,1d8c6438-abab-40ab-a082-a27f58651eed,CUST4927,129901.0,Online Transfer,Chennai,Desktop,230874.0,2026-03-24 18:52:58,1
3821,7b96da73-c65d-4207-9b75-be00593ffbbe,CUST5683,11722.7,UPI Payment,Delhi,Tablet,24062.9,2026-04-25 00:26:34,0
3822,5c463dd4-02af-42d2-a798-efd42d653498,CUST7928,46575.6,ATM Withdrawal,Kolkata,Mobile,263631.0,2026-03-19 18:13:35,0
3823,ef92fbaf-d88a-4901-95e1-de1d52f71de9,CUST8425,60746.2,ATM Withdrawal,Kolkata,POS Machine,261949.0,2026-05-06 14:18:26,0
3824,1ead5870-01a8-4a9e-a9da-95a6df4e095c,CUST7394,138538.0,ATM Withdrawal,Bangalore,Desktop,289960.0,2026-03-12 23:01:41,1
3825,95a34e12-ea5d-429e-aae9-62ffb988b3c0,CUST4420,83974.5,POS Payment,Pune,POS Machine,248305.0,2026-06-04 21:16:36,0
3826,e1e05cc7-d369-4b66-9b73-1409272f0c3a,CUST3279,42426.7,UPI Payment,Bangalore,Mobile,164250.0,2026-03-12 09:06:50,0
3827,b6175877-97f7-44a4-a831-9b73f4de3c55,CUST3559,73740.3,ATM Withdrawal,Mumbai,Mobile,203874.0,2026-05-16 01:51:46,0
3828,d9ffd844-444b-4d80-b468-c7f04c5e3d25,CUST3028,12998.2,UPI Payment,Hyderabad,Tablet,296952.0,2026-04-19 23:50:12,1
3829,94813efa-b874-47f9-bd47-01a6708644e0,CUST4999,61522.9,ATM Withdrawal,Pune,Mobile,19476.2,2026-04-15 00:42:20,1
3830,4c69ea87-5a0c-433a-be9f-a8a13b6f5052,CUST1261,13847.1,ATM Withdrawal,Pune,POS Machine,61989.2,2026-04-04 05:01:42,0
3831,46d46e57-1c2a-4b58-bf27-1bea9e14c594,CUST9140,87165.5,Online Transfer,Delhi,ATM,192967.0,2026-05-08 04:41:35,0
3832,7943a7eb-e82b-426e-bc03-b0530cc172d2,CUST1741,97064.7,POS Payment,Mumbai,Mobile,103496.0,2026-04-18 22:32:47,1
3833,1f696fbb-2329-41a0-a834-dae5a411eb10,CUST1193,32110.0,Card Payment,Mumbai,Desktop,145571.0,2026-03-23 15:49:47,0
3834,f185af42-2fa1-4e22-80aa-1e995b700c42,CUST3833,120054.0,Online Transfer,Pune,Tablet,217642.0,2026-05-31 07:01:38,1
3835,77955295-e577-4b61-ad9d-e59e9dfc64b5,CUST7931,101077.0,UPI Payment,Kolkata,POS Machine,33343.1,2026-05-15 19:12:06,1
3836,dcb91b64-a5a7-460e-a8fe-074ea3926cde,CUST8515,102448.0,ATM Withdrawal,Chennai,Desktop,206453.0,2026-05-15 02:53:47,1
3837,2e2d5ae3-9061-49aa-85df-060d02c91f72,CUST4703,87078.4,ATM Withdrawal,Chennai,Tablet,162608.0,2026-05-25 02:14:16,0
3838,297e4866-684e-463f-a766-1b11a20dd217,CUST1282,105938.0,POS Payment,Chennai,ATM,86991.6,2026-05-22 08:18:06,1
3839,c238be9c-2bcc-475c-8c67-5c97f9d5e1fd,CUST4185,40848.1,Online Transfer,Hyderabad,POS Machine,180008.0,2026-05-01 15:27:20,0
3840,a75902e4-4d08-4a49-9a44-9079cd618025,CUST1436,102611.0,ATM Withdrawal,Mumbai,Desktop,281039.0,2026-06-04 09:44:32,1
3841,daefde5c-9a99-428f-b05f-18df54278ddc,CUST5754,46190.8,ATM Withdrawal,Bangalore,Tablet,187183.0,2026-06-03 02:46:43,0
3842,4dac2f3a-010a-488b-89e7-3751b6a47a2d,CUST6183,60799.2,POS Payment,Hyderabad,POS Machine,280179.0,2026-03-27 11:09:05,0
3843,f0428b2f-aa93-4f7c-a218-269a5afe3893,CUST3183,38222.5,POS Payment,Pune,POS Machine,17665.8,2026-05-26 07:23:00,1
3844,172ff837-7c97-4f8a-bc7b-cc6e107279db,CUST1172,138064.0,ATM Withdrawal,Delhi,Desktop,69419.0,2026-05-28 22:34:37,1
3845,9973e5df-015a-4b5d-a60a-8bcfb300b154,CUST4257,12254.7,UPI Payment,Bangalore,ATM,167550.0,2026-05-02 23:43:20,0
3846,4e281422-2bcd-4724-819a-35b40f56d8e7,CUST2454,34818.4,Online Transfer,Delhi,ATM,4151.47,2026-04-06 03:43:57,1
3847,cbc4b7fa-134a-47e8-a132-e1bcde62e2d5,CUST8878,123087.0,UPI Payment,Hyderabad,Desktop,30865.8,2026-05-31 01:45:30,1
3848,65e3e891-5e79-45f8-92ad-48310e55ce41,CUST4825,36528.2,Online Transfer,Mumbai,POS Machine,21531.9,2026-03-23 17:55:40,1
3849,39d10068-e7b2-4268-a9e9-a53cea745fbf,CUST5575,70344.4,ATM Withdrawal,Mumbai,Desktop,38253.6,2026-03-11 18:06:24,1
3850,28e86d4b-63e1-4c37-b466-cf7310055c21,CUST6238,129195.0,POS Payment,Bangalore,Tablet,51669.8,2026-05-20 12:39:52,1
3851,fd5c5f04-d57a-4529-ad30-ca59dd9abe4d,CUST1107,149905.0,POS Payment,Delhi,Mobile,76595.5,2026-04-12 08:56:32,1
3852,5f139998-1d42-4ec0-b647-cda03c9b56c9,CUST8969,139033.0,ATM Withdrawal,Kolkata,Desktop,43144.6,2026-05-16 18:27:39,1
3853,a88b4924-d508-460b-9e05-1119b828998b,CUST3058,107186.0,ATM Withdrawal,Chennai,Desktop,86783.2,2026-04-08 01:53:54,1
3854,19722203-e84f-4c5d-b5fa-24213ed2bbf9,CUST8336,48740.2,Card Payment,Mumbai,ATM,16890.4,2026-05-29 00:27:31,1
3855,a3648d64-aa60-44c2-9603-9121ce29bd7a,CUST5379,46564.3,ATM Withdrawal,Bangalore,Desktop,274768.0,2026-03-16 08:16:13,0
3856,d65fb214-b89f-4c5f-8bb8-c61c5f4276e3,CUST2408,126407.0,ATM Withdrawal,Bangalore,Desktop,52343.8,2026-03-31 17:38:44,1
3857,4c2647e1-1d68-41ba-80d0-0c528b78e02d,CUST5170,126312.0,Online Transfer,Chennai,Desktop,98446.8,2026-05-08 01:40:38,1
3858,35515f24-3ece-4df2-944b-bdecd7a64958,CUST3215,118797.0,Card Payment,Delhi,Mobile,31830.8,2026-05-09 13:19:35,1
3859,80e3dddb-fc8b-4598-95a8-326cd0c1257e,CUST6562,127919.0,POS Payment,Bangalore,ATM,61066.0,2026-04-06 05:33:37,1
3860,911ed1e7-8906-422b-9ade-0c65fb09718f,CUST8176,82421.7,POS Payment,Delhi,POS Machine,251633.0,2026-03-12 11:26:36,0
3861,c926e902-c64b-4d52-beeb-84465e68454f,CUST4984,44795.1,ATM Withdrawal,Hyderabad,Mobile,82232.5,2026-05-13 00:47:01,1
3862,ded73919-42e0-4c7e-90b9-23a315386a61,CUST3350,123763.0,POS Payment,Delhi,Tablet,258518.0,2026-03-11 17:41:07,1
3863,a49af90c-eb9a-48bc-b87a-dc0cc6d704be,CUST9695,133752.0,POS Payment,Pune,Mobile,22422.9,2026-03-13 04:45:15,1
3864,32239c63-d04b-455e-b0d3-4908bf56753d,CUST1187,28777.4,ATM Withdrawal,Delhi,ATM,160216.0,2026-04-29 10:14:17,0
3865,d1b09986-c79c-49c4-896a-58556073bc1c,CUST4563,124870.0,POS Payment,Mumbai,POS Machine,199982.0,2026-05-02 23:59:50,1
3866,fa2d0493-eebb-4042-862d-e74602ea4ecf,CUST9996,61356.1,UPI Payment,Chennai,POS Machine,49957.6,2026-05-25 04:21:25,1
3867,600fd094-9f81-4ecc-9427-a6b44aa629f2,CUST8715,21859.2,POS Payment,Bangalore,Mobile,77235.5,2026-03-30 02:46:16,0
3868,f8f268df-312d-4049-8123-21cafe2ede70,CUST9505,113844.0,UPI Payment,Pune,Mobile,186688.0,2026-03-23 18:41:30,1
3869,59316cc0-7758-4847-8b73-e0f498f00d59,CUST4537,96317.5,ATM Withdrawal,Pune,Desktop,132396.0,2026-04-19 06:54:25,1
3870,77ff8d87-2e22-4334-b8e4-9a258abf2e92,CUST8090,79893.4,Card Payment,Pune,Tablet,52131.7,2026-04-02 00:45:58,1
3871,dc605c59-3220-48d7-af99-e51401a04ce8,CUST3691,122091.0,Card Payment,Pune,Tablet,88947.4,2026-03-20 13:46:52,1
3872,9888a5d4-da6c-4066-aa25-3a3fdbf240af,CUST8989,122304.0,POS Payment,Delhi,Desktop,155655.0,2026-04-01 16:45:44,1
3873,290cb6a2-e9a8-4b22-bdbc-da9274b025b1,CUST8759,54644.9,Online Transfer,Pune,POS Machine,105394.0,2026-05-11 14:50:26,0
3874,9fc15284-bc05-4042-857b-3f44a1664618,CUST6308,71498.4,Card Payment,Mumbai,POS Machine,227997.0,2026-05-19 20:17:51,0
3875,5de7edcf-e839-4dcd-84ff-652a5e2ae591,CUST7638,30554.6,UPI Payment,Hyderabad,Mobile,169533.0,2026-04-02 18:06:37,0
3876,e2f635d5-b17e-4654-9038-8a84aa90f6f5,CUST2006,57211.8,ATM Withdrawal,Pune,Tablet,271117.0,2026-05-02 07:42:30,0
3877,83d7e32d-4c77-4a2c-93fa-a6abb90c724f,CUST7045,70051.2,Card Payment,Kolkata,POS Machine,254497.0,2026-05-16 07:22:35,0
3878,01c3ae10-5bed-4532-b19a-3a26d01313bb,CUST9662,27595.8,Online Transfer,Chennai,Desktop,210447.0,2026-04-05 05:36:12,1
3879,836fe3b6-9825-4bb0-a413-9fdc736ed316,CUST3833,20594.9,Online Transfer,Pune,Tablet,191526.0,2026-04-22 20:23:56,0
3880,9b571eeb-1fc6-4fad-a74f-59ae56451b45,CUST5727,61282.6,Card Payment,Hyderabad,ATM,160486.0,2026-05-10 11:07:04,1
3881,d7188c3c-b737-4861-b230-cad7a6fe36b8,CUST7877,93202.1,POS Payment,Kolkata,Tablet,296824.0,2026-03-31 09:39:46,1
3882,b056374b-9d22-4e57-81e3-37b0a097e9f5,CUST2854,107877.0,Online Transfer,Bangalore,ATM,153498.0,2026-04-01 16:27:48,1
3883,00f8276c-c6fa-478b-aca9-c73269c3f6fa,CUST8745,73924.4,POS Payment,Chennai,Tablet,159362.0,2026-05-29 22:09:06,0
3884,9138152f-79db-430f-8068-445c946be19e,CUST7418,132956.0,Card Payment,Bangalore,POS Machine,170205.0,2026-05-12 04:58:16,1
3885,817c2188-ebd1-4b33-9e26-184dcd93369d,CUST5060,20673.0,Online Transfer,Kolkata,POS Machine,182350.0,2026-04-06 15:13:23,0
3886,51fdb179-c140-447b-ba6a-43eb3d3b697f,CUST6542,59144.4,UPI Payment,Pune,Tablet,168913.0,2026-05-05 14:38:10,1
3887,a4a42d42-4dc0-4dbe-a49b-ae901ac3fb85,CUST7182,134731.0,ATM Withdrawal,Delhi,Mobile,133548.0,2026-04-07 07:44:16,1
3888,cce12c41-f72d-4002-aec2-a5e03e8ae3d7,CUST4954,48485.5,Card Payment,Pune,Tablet,102639.0,2026-04-24 10:30:06,0
3889,5c393bac-5ada-421a-96cd-d3dca553b5df,CUST4799,133511.0,UPI Payment,Pune,Desktop,95633.0,2026-05-13 05:27:06,1
3890,0037dd68-09b9-4556-882a-1cddf3e58082,CUST1369,79165.5,UPI Payment,Chennai,Tablet,14004.4,2026-04-29 16:20:00,1
3891,95c038e0-d4ab-4678-b97c-ffd86e2d25ee,CUST3559,100601.0,POS Payment,Kolkata,POS Machine,297367.0,2026-05-22 13:54:15,1
3892,7f227405-beb6-45b5-afff-5e7366b58e96,CUST2426,85378.2,UPI Payment,Chennai,ATM,134373.0,2026-05-06 03:55:44,0
3893,af2d312c-b6d2-4373-834e-4d8366f6990c,CUST3384,16129.8,Online Transfer,Chennai,Tablet,98372.5,2026-05-10 07:57:26,0
3894,8c3254a2-8cd2-47cd-a5ce-30881bf81ad3,CUST1889,60267.9,POS Payment,Bangalore,Tablet,190367.0,2026-05-20 15:21:32,0
3895,82ae0109-36f8-4e34-a736-4ed6efc7150e,CUST9019,104310.0,Card Payment,Delhi,ATM,257907.0,2026-03-15 20:33:00,1
3896,0253a26f-94ec-4577-a942-e7ccbb1d63d5,CUST5410,122786.0,Online Transfer,Kolkata,Tablet,152480.0,2026-04-03 11:52:54,1
3897,4d3ac2fc-c992-4779-884b-a2a11ecc74fb,CUST1289,10970.9,ATM Withdrawal,Hyderabad,Desktop,282243.0,2026-04-29 23:59:34,0
3898,e1698f55-fa52-4703-b88c-f9705ecaaa7b,CUST8970,55039.8,UPI Payment,Hyderabad,Tablet,26596.2,2026-05-29 13:29:21,1
3899,8825324a-1b3a-4727-815c-f40365f885d5,CUST7340,64559.8,UPI Payment,Chennai,ATM,282957.0,2026-04-11 22:21:57,0
3900,5f9c83e3-bf14-41d2-91aa-1cdd93592694,CUST9456,56728.9,Card Payment,Mumbai,Tablet,35255.8,2026-06-04 09:31:29,1
3901,2f42bfce-523f-4d1d-a4a9-c1246baac068,CUST4854,148544.0,Online Transfer,Chennai,Tablet,19407.3,2026-06-04 05:17:13,1
3902,5af9c2b1-03dc-4991-bc29-6c7daa9716de,CUST6446,13002.2,Online Transfer,Bangalore,Tablet,221621.0,2026-05-05 05:39:14,0
3903,3bbbba73-d4af-4f2c-99bf-0c7615f225c5,CUST6811,118523.0,Card Payment,Kolkata,ATM,188845.0,2026-03-31 09:32:57,1
3904,1c4aaea8-0395-491c-89ab-625cb09ffee2,CUST4369,48527.4,Card Payment,Bangalore,ATM,178340.0,2026-03-25 00:18:51,0
3905,d59b8195-c1ae-4bc1-8947-6a7bbf59e272,CUST4659,5653.14,ATM Withdrawal,Chennai,ATM,61198.6,2026-05-28 00:15:05,0
3906,5153d4d8-d21f-4266-a681-61030a5e84b6,CUST6459,3863.71,Online Transfer,Bangalore,ATM,112818.0,2026-05-11 15:59:55,0
3907,f88d79c6-90de-4c1b-8c80-472029c3574a,CUST8988,98284.9,UPI Payment,Delhi,Tablet,155181.0,2026-03-15 14:12:25,1
3908,d1496004-3ac1-4e84-a20c-3f6d6c0df74d,CUST3319,149827.0,ATM Withdrawal,Bangalore,Tablet,77746.6,2026-03-14 05:34:40,1
3909,1618a733-4f1c-420c-a42c-f21ac0fe1b93,CUST5914,41207.1,POS Payment,Kolkata,ATM,255177.0,2026-04-09 06:48:18,0
3910,04b8d70b-27eb-4846-ae90-d440b76d3b5f,CUST9146,14181.5,Card Payment,Delhi,ATM,154585.0,2026-05-27 20:06:09,0
3911,17442d5b-9608-4479-9e06-e97ea601cef0,CUST8169,31262.8,Card Payment,Delhi,POS Machine,57434.0,2026-05-29 16:48:23,1
3912,52b1f848-c8b7-478d-8415-70a40b3d9375,CUST3100,113980.0,ATM Withdrawal,Bangalore,POS Machine,137502.0,2026-05-28 23:07:44,1
3913,46ae73e0-6cba-467d-8412-4043e0135756,CUST8450,29840.7,UPI Payment,Kolkata,Desktop,71258.6,2026-06-06 09:52:00,0
3914,f2b50cd3-d8a8-404d-b7ee-478e970163b5,CUST3598,38286.9,ATM Withdrawal,Mumbai,Desktop,180646.0,2026-04-12 18:23:36,0
3915,95989de2-2ec8-41c3-9320-6b117d84fc01,CUST1080,18436.2,Card Payment,Bangalore,Mobile,66921.4,2026-03-29 17:04:30,0
3916,321ec842-1c4b-4ed6-8c32-c5490b654c6f,CUST6154,109119.0,Online Transfer,Chennai,Mobile,247554.0,2026-05-08 17:31:49,1
3917,93be8df1-6b23-4840-b67c-57639b9a5236,CUST2875,116224.0,POS Payment,Chennai,ATM,42369.5,2026-03-11 17:32:19,1
3918,0adaf7d0-1bc8-41d8-87b8-fc414efe1dab,CUST6930,33869.8,ATM Withdrawal,Kolkata,ATM,168996.0,2026-04-01 11:58:04,0
3919,88bbf1f2-d79e-4544-a6a4-2ddf8fcb1753,CUST7392,53041.5,POS Payment,Kolkata,Mobile,97272.1,2026-03-21 10:30:21,0
3920,289dd078-ed85-4022-8a5a-0bf838bc3909,CUST4382,12337.7,UPI Payment,Mumbai,Desktop,161803.0,2026-03-21 22:03:11,0
3921,c12e080c-5b5b-46b5-88fc-caf75199990e,CUST8796,55052.4,POS Payment,Pune,ATM,101471.0,2026-05-01 18:06:26,0
3922,c416d7e8-01e5-4b3f-ac59-d56fab7f29dd,CUST2645,134264.0,UPI Payment,Delhi,Desktop,160054.0,2026-04-03 00:41:14,1
3923,575d08e8-e030-4ccf-9b87-7fd2bfd24238,CUST1822,17065.3,Online Transfer,Hyderabad,Tablet,223982.0,2026-05-15 17:35:43,0
3924,e854342f-d94a-4423-a85d-3781870aba1e,CUST8305,66512.9,POS Payment,Hyderabad,Tablet,132461.0,2026-04-07 08:07:30,0
3925,775db872-066e-4362-bc21-b2962c96165a,CUST9357,134858.0,ATM Withdrawal,Mumbai,ATM,97827.4,2026-04-04 01:26:30,1
